Price,Color,Mileage,Make,Model,City,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,year,full_option,Car Category
1300000.0,Red,170000.0,Toyota,Corolla,Maadi,Yes,Yes,Yes,Yes,2019,Yes,high
475000.0,Silver,11000.0,Nissan,Sunny,Monufia,Yes,Yes,Yes,Yes,2021,Yes,low
2800000.0,White,25000.0,Skoda,Kodiaq,Cairo,Yes,Yes,Yes,Yes,2021,Yes,high
270000.0,Black,135000.0,Geely,Emgrand 7,Alexandria,No,No,No,No,2014,No,low
780000.0,White,8000.0,Chery,Arrizo 5,Beheira,Yes,Yes,Yes,Yes,2022,Yes,mid
220000.0,Dark grey,200000.0,Suzuki,Van,Dakahlia,No,No,No,No,2013,No,low
1900000.0,Black,55000.0,Volkswagen,Tiguan,Cairo,Yes,Yes,Yes,Yes,2021,Yes,high
1550000.0,White,150000.0,Skoda,Karoq,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
595000.0,Gray,120000.0,Nissan,Sunny,Helwan,Yes,Yes,No,Yes,2017,No,mid
850000.0,White,150000.0,Gaz,Gazelle,Alexandria,No,No,No,No,2022,No,mid
260000.0,Green,300000.0,Mazda,Familia,Tagamo3 - New Cairo,No,No,No,No,1999,No,low
790000.0,Silver,50000.0,Opel,Astra,Suez,Yes,Yes,Yes,Yes,2015,Yes,mid
375000.0,Black,137000.0,Chevrolet,Lanos,Alexandria,No,Yes,Yes,Yes,2018,No,low
275000.0,Silver,99999.0,BMW,316,Faiyum,No,Yes,No,Yes,1997,No,low
380000.0,Black,133000.0,Jeep,Cherokee,Alexandria,No,No,No,No,2001,No,low
820000.0,Black,26000.0,Renault,Sandero Step Way,Shobra,Yes,Yes,Yes,Yes,2022,Yes,mid
780000.0,Gray,255000.0,Kia,Carens,Pyramids Gardens,Yes,No,No,No,2015,No,mid
1200000.0,Black,132000.0,BMW,316,El Haram,Yes,Yes,Yes,Yes,2015,Yes,mid
280000.0,Silver,260000.0,Daewoo,Lanos,Al Shorouk,No,No,No,No,2007,No,low
440000.0,Dark red,115000.0,Chevrolet,Aveo,Minya Al Qamh,No,Yes,Yes,Yes,2014,No,low
135000.0,White,275000.0,Lada,Niva,El Wadi El Gedid,No,No,No,No,1993,No,low
745000.0,White,70000.0,Chevrolet,Cruze,Damietta,Yes,Yes,Yes,Yes,2017,Yes,mid
1230000.0,Red,59000.0,Toyota,Corolla,El Minya,Yes,Yes,Yes,Yes,2021,Yes,high
440000.0,White,20000.0,Chevrolet,T-Series,Cairo,No,No,No,No,2011,No,low
450000.0,White,112000.0,Fiat,Doblo,Port Said,No,No,Yes,No,2016,No,low
1950000.0,Orange,150000.0,Hummer,H2,Giza,Yes,No,No,No,2014,No,high
1350000.0,Red,220000.0,Mercedes,CLA 200,Madinaty,No,No,No,No,2014,No,high
850000.0,Silver,150000.0,Toyota,Corolla,Kafr el-Sheikh,Yes,No,No,No,2015,No,mid
900000.0,Black,215000.0,Jeep,Wrangler,Gharbia,No,No,No,No,2008,No,mid
480000.0,Silver,210000.0,Peugeot,308,6 October,Yes,Yes,No,Yes,2011,No,low
810000.0,Gray,180000.0,BMW,320,Maadi,No,No,No,No,2009,No,mid
720000.0,Dark grey,75000.0,Hyundai,Elantra HD,Shobra,Yes,Yes,Yes,Yes,2021,Yes,mid
1500000.0,Black,225000.0,Land Rover,LR2,El Marg,Yes,Yes,Yes,Yes,2014,Yes,high
450000.0,Petroleum,120000.0,Opel,Corsa,Alexandria,Yes,No,No,No,2012,No,low
550000.0,Silver,209000.0,Renault,Fluence,El Haram,No,No,No,No,2012,No,mid
370000.0,Dark grey,208000.0,Brilliance,FSV,10th of Ramadan,No,No,No,No,2010,No,low
700000.0,Black,155000.0,Opel,Mokka,Kafr el-Sheikh,Yes,No,No,No,2016,No,mid
600000.0,Silver,250000.0,Mitsubishi,Lancer Puma,Agamy,Yes,Yes,Yes,Yes,2013,Yes,mid
1300000.0,Red,28000.0,MG,ZS,Nasr city,Yes,Yes,Yes,Yes,2021,Yes,high
650000.0,White,182000.0,Renault,Duster,Suez,No,Yes,Yes,Yes,2016,No,mid
150000.0,White,342000.0,Peugeot,405,Sharqia,No,No,No,No,1990,No,low
1275000.0,Dark grey,94400.0,Kia,Cerato,Cairo,Yes,No,No,Yes,2018,No,high
2150000.0,Silver,115000.0,Toyota,Fortuner,El Haram,Yes,Yes,Yes,Yes,2013,Yes,high
625000.0,Dark grey,160000.0,Kia,Cerato,Asyut,Yes,Yes,Yes,Yes,2010,Yes,mid
825000.0,Black,85000.0,MG,5,Dakahlia,Yes,Yes,Yes,Yes,2021,Yes,mid
450000.0,Silver,110000.0,Nissan,Sunny,Cairo,No,Yes,Yes,Yes,2018,No,low
1150000.0,White,100000.0,Kia,Cerato,Port Said,Yes,No,No,No,2019,No,mid
1450000.0,Silver,55000.0,Toyota,Corolla,Zagazig,Yes,Yes,Yes,Yes,2019,Yes,high
65000.0,Red,250000.0,Lada,2107,Alexandria,No,No,No,No,1994,No,low
377000.0,Silver,179000.0,Chevrolet,Cruze,Suez,Yes,Yes,Yes,Yes,2010,Yes,low
1400000.0,Black,212000.0,BMW,X1,Sheikh Zayed City,Yes,Yes,No,Yes,2017,No,high
3000000.0,Black,100000.0,Mercedes,S 500,Sheraton,No,No,No,No,2011,No,high
450000.0,Petroleum,193000.0,Kia,Cerato,Dokki,No,No,No,No,2006,No,low
465000.0,Silver,260000.0,Mitsubishi,Lancer Puma,Amreya,Yes,No,No,No,2006,No,low
2000000.0,Red,133000.0,Kia,Sportage,Beni Suef,Yes,Yes,Yes,Yes,2019,Yes,high
650000.0,Black,157000.0,Chevrolet,Cruze,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2016,No,mid
510000.0,Silver,200000.0,Hyundai,I30,Hurghada,No,Yes,Yes,Yes,2009,No,mid
200000.0,White,188000.0,Fiat,Brava,Cairo,No,No,Yes,No,2001,No,low
1500000.0,Gray,150000.0,Jeep,Wrangler,Tagamo3 - New Cairo,No,No,No,No,2012,No,high
370000.0,Blue,193000.0,Suzuki,S Presso,Pyramids Gardens,No,Yes,Yes,Yes,2021,No,low
1095000.0,Silver,200000.0,Kia,Sportage,Beheira,Yes,Yes,No,No,2012,No,mid
95000.0,Black,100000.0,Suzuki,Swift,Damietta,No,No,No,No,1997,No,low
410000.0,Dark red,179000.0,Nissan,Tiida,Cairo,Yes,Yes,Yes,Yes,2007,Yes,low
1450000.0,Champagne,108000.0,Renault,Kadjar,Sheikh Zayed City,Yes,Yes,Yes,Yes,2019,Yes,high
1400000.0,Silver,120000.0,Toyota,Corolla,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
340000.0,Dark blue,233000.0,Skoda,Octavia A4,Qalyub,No,Yes,Yes,Yes,1998,No,low
1150000.0,Red,300.0,MG,5,Heliopolis,Yes,Yes,Yes,Yes,2024,Yes,mid
1350000.0,Silver,100000.0,Mitsubishi,Eclipse Cross,Helwan,Yes,Yes,Yes,Yes,2018,Yes,high
520000.0,Dark grey,200000.0,Hyundai,Verna,Beheira,No,Yes,Yes,Yes,2018,No,mid
850000.0,Dark grey,165000.0,Nissan,Qashqai,Warraq,Yes,Yes,Yes,Yes,2017,Yes,mid
495000.0,Red,142000.0,Hyundai,I10,Pyramids Gardens,Yes,Yes,Yes,No,2013,No,low
125000.0,Dark blue,74000.0,Renault,21,Ain Shams,Yes,Yes,No,No,1988,No,low
580000.0,Silver,163000.0,Nissan,Sunny,El Haram,No,No,No,No,2016,No,mid
1500000.0,Silver,71000.0,Volvo,S60,Maadi,No,No,No,No,2018,No,high
370000.0,Black,180000.0,Speranza,Tiggo,Alexandria,Yes,Yes,No,No,2009,No,low
300000.0,Red,224000.0,Chevrolet,Lanos,Shobra,No,No,No,No,2015,No,low
550000.0,Gold,240000.0,Hyundai,Elantra,Abu Kabir,Yes,Yes,No,No,2008,No,mid
850000.0,Petroleum,150000.0,Skoda,Fantasia,Gharbia,No,No,No,No,2013,No,mid
650000.0,Bronze,33000.0,Suzuki,Swift Dzire,Banha,No,Yes,Yes,Yes,2022,No,mid
335000.0,Black,51000.0,Geely,Emgrand 7,Port Said,No,No,No,No,2015,No,low
1200000.0,Silver,132000.0,Jeep,Renegade,Maadi,Yes,Yes,Yes,Yes,2016,Yes,mid
470000.0,Dark red,107000.0,Byd,F3,El Haram,No,Yes,Yes,Yes,2021,No,low
350000.0,Blue,190000.0,Brilliance,FSV,El Salam City,No,No,No,No,2011,No,low
790000.0,Bronze,252000.0,Nissan,Qashqai,Heliopolis,Yes,Yes,No,Yes,2017,No,mid
400000.0,Green,250000.0,Renault,Megane,Mansoura,No,No,No,No,2005,No,low
385000.0,Bronze,125000.0,Byd,F3,Alexandria,Yes,Yes,No,Yes,2015,No,low
1600000.0,White,125000.0,Opel,Grandland,Zagazig,Yes,Yes,Yes,Yes,2019,Yes,high
320000.0,Silver,169000.0,Chevrolet,Optra,Giza,Yes,No,No,No,2006,No,low
425000.0,Brown,50000.0,Byd,F3,Cairo,Yes,Yes,Yes,Yes,2015,Yes,low
380000.0,Dark red,22222.0,Mitsubishi,Lancer Puma,Luxor,No,Yes,No,Yes,2008,No,low
260000.0,Dark grey,120000.0,Speranza,A113,Ismailia,No,No,No,No,2013,No,low
550000.0,Red,222000.0,Mitsubishi,Lancer Puma,El Haram,No,No,No,No,2010,No,mid
915000.0,Black,78000.0,MG,5,Maadi,Yes,Yes,Yes,Yes,2022,Yes,mid
375000.0,Black,160000.0,Peugeot,307,10th of Ramadan,No,No,No,No,2008,No,low
550000.0,White,140000.0,Byd,F3,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
680000.0,Red,105000.0,Fiat,Tipo,Giza,Yes,Yes,Yes,Yes,2020,Yes,mid
280000.0,Red,175000.0,Daewoo,Lanos 2,Gharbia,No,No,No,No,2002,No,low
550000.0,Cyan,117000.0,Hyundai,Elantra MD,Beheira,No,No,Yes,Yes,2012,No,mid
4000000.0,Dark red,14000.0,Audi,A6,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
1325000.0,White,76500.0,Peugeot,2008,Alexandria,No,Yes,Yes,Yes,2021,No,high
1300000.0,Silver,96000.0,Toyota,Corolla,Faqous,Yes,Yes,Yes,Yes,2019,Yes,high
1500000.0,Black,90000.0,Fiat,500 X,Heliopolis,Yes,Yes,Yes,Yes,2021,Yes,high
7300000.0,Gray,23000.0,Mercedes,E 53 AMG,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2022,Yes,very high
660000.0,Blue,158000.0,Peugeot,301,Faiyum,Yes,Yes,Yes,Yes,2021,Yes,mid
2700000.0,Dark blue,0.0,Peugeot,408,Cairo,Yes,Yes,Yes,Yes,2024,Yes,high
1210000.0,Dark grey,160000.0,Skoda,Octavia A7,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2016,No,high
300000.0,Mocha,200000.0,Kia,Spectra,Nasr city,Yes,Yes,No,Yes,2001,No,low
900000.0,Dark grey,13000.0,Nissan,Sentra,Maadi,Yes,Yes,Yes,Yes,2022,Yes,mid
730000.0,Silver,155000.0,Mitsubishi,Lancer EX Shark,Damietta,Yes,No,No,No,2016,No,mid
680000.0,Black,138000.0,Nissan,Qashqai,El Haram,Yes,Yes,Yes,Yes,2013,Yes,mid
700000.0,Bronze,79000.0,Nissan,Sunny,Zagazig,Yes,Yes,Yes,Yes,2020,Yes,mid
1050000.0,Silver,190000.0,MG,Rx5,Al Shorouk,Yes,Yes,Yes,Yes,2020,Yes,mid
320000.0,Silver,172800.0,Daewoo,Lanos 2,Cairo,No,Yes,No,No,2005,No,low
2100000.0,Blue,180000.0,BMW,320,Heliopolis,Yes,Yes,Yes,Yes,2019,Yes,high
430000.0,Black,22000.0,Kia,Sportage,Giza,No,No,No,No,2006,No,low
1480000.0,White,93000.0,Renault,Kadjar,Alexandria,Yes,Yes,Yes,Yes,2022,Yes,high
950000.0,Blue,13000.0,Speranza,Tiggo,Beheira,No,No,No,No,2023,No,mid
1400000.0,Black,280000.0,Mercedes,C 180,Giza,No,No,No,No,2010,No,high
420000.0,Red,230000.0,Chevrolet,Aveo,Cairo,Yes,No,No,No,2012,No,low
370000.0,Silver,167000.0,Hyundai,Matrix,Ismailia,No,Yes,Yes,Yes,2009,No,low
550000.0,Dark grey,120000.0,Chevrolet,Aveo,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
1390000.0,White,145000.0,Kia,Sportage,Sharqia,Yes,Yes,Yes,Yes,2017,Yes,high
1050000.0,Silver,87000.0,Mitsubishi,Xpander,6 October,No,No,No,No,2019,No,mid
570000.0,Black,181000.0,Skoda,Octavia A5,Faiyum,Yes,Yes,No,No,2007,No,mid
400000.0,Dark blue,223000.0,Skoda,Octavia A4,Cairo,No,No,No,No,2000,No,low
350000.0,Black,270000.0,Daewoo,Nubira 2,Alexandria,No,No,No,No,2006,No,low
615000.0,Black,199000.0,Renault,Sandero Step Way,Tagamo3 - New Cairo,No,No,No,No,2016,No,mid
1100000.0,Red,50000.0,Kia,Grand Cerato,Dikirnis,Yes,Yes,Yes,Yes,2020,Yes,mid
1200000.0,Silver,25000.0,Opel,Crossland,Alexandria,Yes,Yes,Yes,Yes,2022,Yes,mid
410000.0,Black,269000.0,Chevrolet,Optra,6 October,No,No,No,No,2007,No,low
870000.0,Black,106000.0,Kia,Rio,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2019,Yes,mid
1450000.0,Red,50000.0,Toyota,Corolla,Mansoura,Yes,Yes,Yes,Yes,2022,Yes,high
790000.0,Silver,125000.0,Mitsubishi,Lancer EX Shark,Mohandessin,Yes,Yes,No,Yes,2017,No,mid
480000.0,Silver,200000.0,Nissan,Tiida,Nasr city,No,No,No,No,2008,No,low
700000.0,Bronze,180000.0,Nissan,Sunny,Giza,Yes,Yes,Yes,Yes,2022,Yes,mid
460000.0,Red,130000.0,Kia,Cerato,Tala,No,No,No,No,2009,No,low
850000.0,Silver,60000.0,Hyundai,Elantra HD,Pyramids Gardens,Yes,Yes,Yes,Yes,2017,Yes,mid
503000.0,Petroleum,90000.0,Hyundai,Accent,Shibin el Kom,No,No,No,No,2010,No,mid
1150000.0,Silver,0.0,Citroën,C Elysee,Sheikh Zayed City,Yes,Yes,Yes,Yes,2022,Yes,mid
900000.0,Black,150000.0,Kia,Carens,Tagamo3 - New Cairo,No,No,No,No,2014,No,mid
410000.0,Champagne,131000.0,Renault,Logan,Dokki,No,Yes,No,No,2015,No,low
850000.0,Black,34000.0,Dongfeng,Aeolus A30,Cairo,No,No,No,No,2022,No,mid
270000.0,Dark green,130000.0,Daewoo,Nubira 2,Alexandria,Yes,No,No,No,2001,No,low
265000.0,Gold,243000.0,Kia,Rio,Cairo,No,No,Yes,Yes,2006,No,low
300000.0,Silver,204000.0,Renault,Megane,Alexandria,No,No,No,No,2024,No,low
755000.0,Champagne,161000.0,Peugeot,508,Heliopolis,Yes,Yes,Yes,Yes,2014,Yes,mid
360000.0,Black,180000.0,Chevrolet,Aveo,Tagamo3 - New Cairo,No,Yes,No,No,2006,No,low
340000.0,Dark red,79000.0,Chevrolet,Lanos,Beni Suef,No,No,No,No,2010,No,low
700000.0,Silver,65000.0,Opel,Corsa,Asyut,Yes,Yes,Yes,Yes,2017,Yes,mid
820000.0,Dark grey,92000.0,Hyundai,Elantra HD,Heliopolis,Yes,Yes,Yes,Yes,2019,Yes,mid
225000.0,Dark red,200000.0,Opel,Corsa,Alexandria,No,No,No,No,1998,No,low
1400000.0,Black,220000.0,BMW,X3,6 October,No,No,No,No,2014,No,high
680000.0,Silver,105000.0,Kia,Carens,El Salam City,Yes,No,No,No,2012,No,mid
600000.0,Silver,80000.0,Byd,L3,Obour City,Yes,Yes,Yes,Yes,2023,Yes,mid
950000.0,Silver,49000.0,Fiat,Tipo,Cairo,Yes,Yes,Yes,Yes,2021,Yes,mid
620000.0,White,40000.0,Baic,X35,El Haram,Yes,Yes,Yes,Yes,2018,Yes,mid
140000.0,White,250000.0,Chevrolet,Lanos,Cairo,Yes,Yes,No,No,2009,No,low
2700000.0,White,140000.0,Skoda,Kodiaq,Alexandria,Yes,Yes,Yes,Yes,2020,Yes,high
495000.0,Silver,122000.0,Hyundai,Getz,Faiyum,Yes,Yes,Yes,No,2010,No,low
1700000.0,Red,120000.0,Jeep,Wrangler,Cairo,No,No,No,No,2013,No,high
570000.0,Black,188000.0,Skoda,Octavia A5,Gharbia,Yes,Yes,Yes,Yes,2007,Yes,mid
1750000.0,Silver,128000.0,BMW,320,Cairo,No,No,No,No,2016,No,high
345000.0,Bronze,193000.0,Geely,Emgrand 7,Giza,No,No,No,No,2017,No,low
880000.0,Eggplant,90000.0,Opel,Astra,Mohandessin,Yes,Yes,Yes,Yes,2018,Yes,mid
450000.0,Black,100000.0,Chevrolet,Aveo,Shobra,Yes,Yes,Yes,Yes,2012,Yes,low
240000.0,Dark green,300000.0,Opel,Corsa,Maadi,No,Yes,Yes,Yes,2005,No,low
850000.0,Gold,42000.0,Mitsubishi,Lancer EX Shark,Safaga,Yes,Yes,Yes,Yes,2018,Yes,mid
625000.0,Dark blue,59500.0,Renault,Logan,Heliopolis,No,Yes,Yes,Yes,2021,No,mid
570000.0,Silver,160000.0,Mitsubishi,Lancer Puma,El Haram,Yes,No,No,No,2013,No,mid
1400000.0,White,325000.0,Audi,Q7,Cairo,Yes,Yes,No,Yes,2008,No,high
520000.0,Blue,39000.0,Byd,F3,Imbaba,Yes,Yes,Yes,Yes,2022,Yes,mid
1900000.0,Black,103000.0,BMW,X3,Giza,No,No,No,No,2015,No,high
850000.0,White,10000.0,Toyota,Corolla,Sohag,Yes,Yes,No,Yes,2008,No,mid
100000.0,Silver,170000.0,Proton,Persona,Maadi,No,No,No,No,2010,No,low
580000.0,Red,180000.0,Mitsubishi,Lancer Puma,Cairo,Yes,Yes,Yes,Yes,2010,Yes,mid
2900000.0,Dark blue,0.0,Volkswagen,Tiguan,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2024,Yes,high
700000.0,Gray,131000.0,Hyundai,Elantra MD,Sohag,Yes,Yes,Yes,Yes,2012,Yes,mid
580000.0,Gold,100000.0,Renault,Laguna,6 October,No,No,No,No,2020,No,mid
700000.0,Silver,85000.0,Nissan,Sunny,Cairo,Yes,Yes,Yes,Yes,2019,Yes,mid
270000.0,Silver,150000.0,Speranza,Tiggo,Cairo,No,No,Yes,Yes,2010,No,low
550000.0,Silver,130000.0,Toyota,Avensis,Ismailia,No,No,No,No,2008,No,mid
290000.0,Black,260000.0,Chevrolet,N300,El Salam City,No,Yes,Yes,Yes,2016,No,low
2600000.0,Silver,22000.0,BMW,320,Nasr city,No,No,No,No,2016,No,high
370000.0,Black,144000.0,Speranza,Envy,Giza,No,No,No,No,2017,No,low
95000.0,Black,170000.0,Fiat,Dogan,Cairo,No,No,No,No,1993,No,low
2200000.0,Silver,240000.0,Jeep,Grand Cherokee,Mohandessin,Yes,No,No,Yes,2017,No,high
7800000.0,Silver,10.0,Land Rover,Velar,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2024,Yes,very high
889000.0,Black,74000.0,Hyundai,Accent HCI,Shobra,Yes,Yes,Yes,Yes,2021,Yes,mid
1490000.0,White,160000.0,Honda,Civic,Tagamo3 - New Cairo,Yes,No,No,No,2017,No,high
335000.0,Black,122000.0,Kia,Cerato,Sharqia,Yes,Yes,Yes,Yes,2005,Yes,low
330000.0,Gray,136000.0,Hyundai,Accent,Alexandria,No,Yes,Yes,Yes,2011,No,low
1920000.0,Silver,70000.0,BMW,IX1,Nasr city,No,No,No,No,2019,No,high
220000.0,White,250000.0,Daewoo,Nubira 2,Ismailia,Yes,Yes,No,No,2001,No,low
750000.0,Silver,183000.0,Opel,Astra,Al Shorouk,Yes,No,No,No,2016,No,mid
1150000.0,Gray,7000.0,Hyundai,Accent RB,Nasr city,Yes,Yes,Yes,Yes,2023,Yes,mid
550000.0,Silver,154000.0,Chevrolet,Cruze,Pyramids Gardens,Yes,Yes,No,Yes,2016,No,mid
770000.0,Cyan,166000.0,Mercedes,S 550,Suez,Yes,Yes,Yes,Yes,1999,Yes,mid
430000.0,Black,170000.0,Renault,Logan,Helwan,Yes,Yes,Yes,Yes,2017,Yes,low
350000.0,Silver,170000.0,Hyundai,I10,Cairo,No,No,No,No,2009,No,low
850000.0,Bronze,200000.0,Nissan,Qashqai,Madinaty,Yes,Yes,Yes,Yes,2017,Yes,mid
450000.0,Dark blue,159000.0,Renault,Logan,Tagamo3 - New Cairo,No,No,No,No,2016,No,low
400000.0,Red,150000.0,Renault,Sandero Step Way,Pyramids Gardens,No,No,No,No,2013,No,low
1250000.0,Gray,195000.0,BMW,316,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2014,Yes,high
130000.0,Dark green,200000.0,Toyota,Corolla,Kafr el-Sheikh,No,No,Yes,No,1992,No,low
500000.0,Petroleum,228000.0,Nissan,Sunny,Cairo,Yes,No,No,No,2012,No,low
520000.0,Silver,132000.0,Nissan,Sunny,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2019,Yes,mid
300000.0,Mocha,145000.0,Byd,F3,Sheraton,No,No,No,Yes,2018,No,low
285000.0,Dark green,200000.0,Daewoo,Lanos,6 October,Yes,Yes,Yes,No,1999,No,low
735000.0,White,123000.0,Mitsubishi,Lancer EX Shark,Sadat City,Yes,Yes,Yes,Yes,2016,Yes,mid
780000.0,Red,9000.0,Nissan,Sunny,El Haram,Yes,Yes,Yes,Yes,2023,Yes,mid
400000.0,Black,193000.0,Chevrolet,Aveo,Kafr el-Sheikh,No,No,No,No,2012,No,low
720000.0,Blue,52000.0,Chery,Arrizo 5,Mohandessin,Yes,Yes,Yes,Yes,2022,Yes,mid
1580000.0,White,90000.0,Hyundai,Tucson GDI,Mohandessin,Yes,No,No,No,2018,No,high
3700000.0,Gray,92000.0,Mercedes,300,Cairo,Yes,No,No,No,2018,No,high
700000.0,Silver,93000.0,Mitsubishi,Lancer Puma,Banha,Yes,No,No,No,2013,No,mid
750000.0,Silver,90000.0,Jac,JS3,Obour City,Yes,Yes,Yes,Yes,2022,Yes,mid
565000.0,Silver,120000.0,Chevrolet,Optra,Nasr city,Yes,No,No,No,2011,No,mid
1350000.0,Blue,53000.0,Fiat,500 X,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,high
700000.0,Silver,360000.0,Mercedes,E 200,6 October,No,No,No,No,1996,No,mid
620000.0,White,295000.0,Kia,Cerato,Heliopolis,Yes,Yes,Yes,Yes,2016,Yes,mid
750000.0,Black,98000.0,Mitsubishi,Lancer EX Shark,Shobra,No,No,No,No,2015,No,mid
800000.0,Gray,48000.0,Nissan,Sunny,6 October,Yes,Yes,Yes,Yes,2023,Yes,mid
200000.0,Silver,200000.0,Zotye,Xplosion,Qena,No,No,No,No,2010,No,low
1500000.0,White,80000.0,Hyundai,Tucson,Maadi,Yes,Yes,Yes,Yes,2019,Yes,high
1150000.0,Silver,94000.0,Toyota,Corolla,Luxor,Yes,Yes,Yes,Yes,2020,Yes,mid
945000.0,White,1650.0,Foton,C2,Giza,No,Yes,Yes,No,2024,No,mid
660000.0,Gray,140000.0,Mitsubishi,Lancer EX Shark,Mokattam,No,No,No,No,2015,No,mid
360000.0,Silver,226178.0,Geely,Emgrand 7,Mohandessin,No,No,No,No,2017,No,low
730000.0,Silver,180000.0,Mitsubishi,Lancer EX Shark,Giza,Yes,Yes,Yes,Yes,2016,Yes,mid
380000.0,White,280000.0,Nissan,Tiida,Nasr city,No,Yes,Yes,Yes,2007,No,low
475000.0,Dark blue,290000.0,Hyundai,Matrix,Sheikh Zayed City,Yes,No,No,No,2008,No,low
900000.0,Silver,152000.0,Citroën,C3 Aircross,El Haram,Yes,Yes,Yes,Yes,2019,Yes,mid
125000.0,Dark blue,200000.0,Kia,Pride,El Haram,No,No,No,No,1999,No,low
1850000.0,Dark grey,170000.0,Kia,Sorento,6 October,Yes,Yes,Yes,Yes,2017,Yes,high
1000000.0,Red,54000.0,Chevrolet,Captiva,Giza,Yes,Yes,Yes,Yes,2021,Yes,mid
2400000.0,White,50000.0,Peugeot,3008,Mokattam,Yes,Yes,Yes,Yes,2021,Yes,high
300000.0,Silver,94000.0,Geely,Emgrand 7,Sohag,No,No,No,No,2014,No,low
650000.0,White,108000.0,Mitsubishi,Lancer Puma,Damietta,Yes,No,No,No,2014,No,mid
450000.0,Black,145000.0,Hyundai,Matrix,Faqous,No,No,No,No,2006,No,low
380000.0,Silver,64000.0,Proton,Saga,Cairo,Yes,No,No,No,2013,No,low
220000.0,Gold,200000.0,Daewoo,Nubira 2,Maadi,No,No,No,No,2002,No,low
950000.0,Black,173000.0,Kia,Cerato,Beni Suef,Yes,Yes,Yes,Yes,2017,Yes,mid
1050000.0,Blue,127000.0,Renault,Kadjar,6 October,Yes,Yes,Yes,Yes,2019,Yes,mid
475000.0,Cyan,340000.0,Hyundai,Elantra,Kafr el-Sheikh,No,No,No,No,2007,No,low
1100000.0,Gray,190000.0,BMW,X5,Heliopolis,No,No,No,No,2007,No,mid
680000.0,Silver,53000.0,Changan,Alsvin,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,mid
550000.0,Dark grey,110000.0,Nissan,Sunny,Ashmoun,Yes,Yes,Yes,Yes,2019,Yes,mid
255000.0,Silver,160000.0,Chevrolet,Lanos,Monufia,No,No,No,No,2010,No,low
275000.0,Dark red,440000.0,Chevrolet,Lanos,Helwan,No,Yes,No,Yes,2017,No,low
410000.0,Blue,320000.0,Mitsubishi,Attrage,Pyramids Gardens,Yes,Yes,Yes,Yes,2016,Yes,low
290000.0,Black,245000.0,Brilliance,Galena,Kafr el-Sheikh,No,No,No,No,2007,No,low
370000.0,Gray,213000.0,Kia,Rio,Alexandria,No,No,No,No,2008,No,low
350000.0,Dark grey,125000.0,Hyundai,Getz,Cairo,No,Yes,Yes,Yes,2008,No,low
1185000.0,Black,109000.0,Opel,Insignia,Mansoura,Yes,Yes,Yes,Yes,2017,Yes,mid
890000.0,Black,127000.0,Kia,Carens,Mansoura,Yes,Yes,Yes,Yes,2016,Yes,mid
1275000.0,Silver,95000.0,Toyota,Corolla,Zagazig,Yes,Yes,Yes,Yes,2021,Yes,high
420000.0,Dark red,120000.0,Daewoo,Gentra,Touhk,Yes,Yes,Yes,Yes,2006,Yes,low
1500000.0,Black,70000.0,Daihatsu,Grand terios,Cairo,No,No,No,No,2016,No,high
1300000.0,Dark grey,173000.0,BMW,316,Kafr el-Sheikh,Yes,Yes,Yes,Yes,2015,Yes,high
5700000.0,Silver,18000.0,Land Rover,Velar,10th of Ramadan,No,No,No,No,2021,No,very high
950000.0,Black,150000.0,Ford,Kuga,Nasr city,Yes,No,No,No,2015,No,mid
650000.0,Silver,100000.0,Chery,Arrizo 5,Mohandessin,Yes,Yes,Yes,Yes,2021,Yes,mid
1950000.0,Silver,56000.0,Peugeot,5008,El Mahalla,Yes,Yes,Yes,Yes,2020,Yes,high
1000000.0,Silver,97000.0,Renault,Megane,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
1650000.0,White,156000.0,Mercedes,C 180,10th of Ramadan,No,No,No,No,2013,No,high
450000.0,Red,43000.0,Geely,Pandino,Cairo,Yes,Yes,No,Yes,2014,No,low
370000.0,White,130000.0,Kia,Soul,Alexandria,Yes,No,No,No,2011,No,low
330000.0,Silver,280000.0,Hyundai,Verna,Al Shorouk,No,No,No,No,2011,No,low
675000.0,Dark blue,62000.0,Renault,Logan,Obour City,Yes,Yes,Yes,Yes,2020,Yes,mid
320000.0,Gray,125000.0,Chevrolet,Lanos,Alexandria,No,Yes,Yes,Yes,2013,No,low
